contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
rob.tory.good.bad	observed	compiled_articles2.txt	0.0015	-0.1809	0.0	0.0	0.1824
rob.tory.good.bad	boot_1	compiled_articles2.txt	-0.0654	0.0	0.0	0.0	-0.0654
rob.tory.good.bad	boot_2	compiled_articles2.txt	-0.1593	-0.1408	0.0	0.0	-0.01849999999999999
rob.tory.good.bad	boot_3	compiled_articles2.txt	0.0	0.0115	0.0	0.0	-0.0115
rob.tory.good.bad	boot_4	compiled_articles2.txt	-0.1488	0.0	0.0	0.0	-0.1488
rob.tory.good.bad	boot_5	compiled_articles2.txt	0.6682	0.3515	0.0	0.0	0.31670000000000004
rob.tory.good.bad	boot_6	compiled_articles2.txt	0.2207	-0.0755	0.0	0.0	0.2962
rob.tory.good.bad	boot_7	compiled_articles2.txt	-0.1442	-0.3867	0.0	0.0	0.2425
rob.tory.good.bad	boot_8	compiled_articles2.txt	0.5109	0.4291	0.0	0.0	0.08180000000000004
rob.tory.good.bad	boot_9	compiled_articles2.txt	-0.0608	-0.2968	0.0	0.0	0.23600000000000002
rob.tory.good.bad	boot_10	compiled_articles2.txt	-0.0676	-0.166	0.0	0.0	0.09840000000000002
rob.tory.good.bad	boot_11	compiled_articles2.txt	-0.0343	0.3396	0.0	0.0	-0.3739
rob.tory.good.bad	boot_12	compiled_articles2.txt	-0.0912	-0.2009	0.0	0.0	0.10969999999999999
rob.tory.good.bad	boot_13	compiled_articles2.txt	0.2116	-0.21	0.0	0.0	0.4216
rob.tory.good.bad	boot_14	compiled_articles2.txt	-0.0273	-0.2384	0.0	0.0	0.2111
rob.tory.good.bad	boot_15	compiled_articles2.txt	-0.1057	0.0	0.0	0.0	-0.1057
rob.tory.good.bad	boot_16	compiled_articles2.txt	-0.1956	-0.237	0.0	0.0	0.04139999999999999
rob.tory.good.bad	boot_17	compiled_articles2.txt	-0.0891	-0.3039	0.0	0.0	0.2148
rob.tory.good.bad	boot_18	compiled_articles2.txt	0.0833	0.0	0.0	0.0	0.0833
rob.tory.good.bad	boot_19	compiled_articles2.txt	-0.0355	-0.0511	0.0	0.0	0.015600000000000003
rob.tory.good.bad	boot_20	compiled_articles2.txt	-0.1493	0.0	0.0	0.0	-0.1493
rob.tory.good.bad	boot_21	compiled_articles2.txt	0.1251	0.0	0.0	0.0	0.1251
rob.tory.good.bad	boot_22	compiled_articles2.txt	0.1478	-0.3516	0.0	0.0	0.4994
rob.tory.good.bad	boot_23	compiled_articles2.txt	0.539	-0.4186	0.0	0.0	0.9576
rob.tory.good.bad	boot_24	compiled_articles2.txt	0.0178	0.0366	0.0	0.0	-0.0188
rob.tory.good.bad	boot_25	compiled_articles2.txt	-0.0689	0.3539	0.0	0.0	-0.4228
rob.tory.good.bad	boot_26	compiled_articles2.txt	0.2544	0.3509	0.0	0.0	-0.09649999999999997
rob.tory.good.bad	boot_27	compiled_articles2.txt	-0.0099	0.0	0.0	0.0	-0.0099
rob.tory.good.bad	boot_28	compiled_articles2.txt	-0.0534	-0.166	0.0	0.0	0.1126
rob.tory.good.bad	boot_29	compiled_articles2.txt	0.1344	-0.14	0.0	0.0	0.2744
rob.tory.good.bad	boot_30	compiled_articles2.txt	-0.0794	0.2469	0.0	0.0	-0.32630000000000003
rob.tory.good.bad	boot_31	compiled_articles2.txt	-0.0502	0.1783	0.0	0.0	-0.22849999999999998
rob.tory.good.bad	boot_32	compiled_articles2.txt	0.1347	0.2701	0.0	0.0	-0.13540000000000002
rob.tory.good.bad	boot_33	compiled_articles2.txt	-0.0905	0.439	0.0	0.0	-0.5295
rob.tory.good.bad	boot_34	compiled_articles2.txt	-0.0749	0.3067	0.0	0.0	-0.38159999999999994
rob.tory.good.bad	boot_35	compiled_articles2.txt	-0.077	-0.2105	0.0	0.0	0.1335
rob.tory.good.bad	boot_36	compiled_articles2.txt	0.1617	0.3053	0.0	0.0	-0.1436
rob.tory.good.bad	boot_37	compiled_articles2.txt	0.1067	-0.2724	0.0	0.0	0.3791
