contrast	result_id	doc_name	pair_1	pair_2	pair_3	pair_4	interaction_term
rob.tory.good.bad	boot_703	master_doc30.txt	0.4471	0.6223	0.0682	0.0717	-0.17169999999999996
rob.tory.good.bad	boot_704	master_doc30.txt	0.3648	0.5586	0.209	0.2136	-0.18919999999999992
rob.tory.good.bad	boot_705	master_doc30.txt	0.551	0.5411	0.332	0.2295	-0.09259999999999999
rob.tory.good.bad	boot_706	master_doc30.txt	0.2971	0.4658	0.1825	0.1561	-0.19510000000000002
rob.tory.good.bad	boot_707	master_doc30.txt	0.5386	0.5494	0.1509	0.1342	-0.027500000000000024
rob.tory.good.bad	boot_708	master_doc30.txt	0.5418	0.5085	0.0977	0.0695	0.005100000000000007
rob.tory.good.bad	boot_709	master_doc30.txt	0.4955	0.4141	0.2767	0.1338	-0.06150000000000003
rob.tory.good.bad	boot_710	master_doc30.txt	0.4902	0.6092	0.169	0.1074	-0.18059999999999993
rob.tory.good.bad	boot_711	master_doc30.txt	0.4788	0.6645	0.0842	0.0916	-0.17829999999999996
rob.tory.good.bad	boot_712	master_doc30.txt	0.2528	0.4791	0.2141	0.2117	-0.22870000000000001
rob.tory.good.bad	boot_713	master_doc30.txt	0.4402	0.4697	0.1572	0.2401	0.053399999999999975
rob.tory.good.bad	boot_714	master_doc30.txt	0.4542	0.5564	0.1902	0.1291	-0.1633
rob.tory.good.bad	boot_715	master_doc30.txt	0.4619	0.5564	0.0697	0.0403	-0.12390000000000001
rob.tory.good.bad	boot_716	master_doc30.txt	0.4501	0.5262	0.1621	0.1684	-0.0698
rob.tory.good.bad	boot_717	master_doc30.txt	0.4689	0.3993	0.1599	0.1095	0.01920000000000001
rob.tory.good.bad	boot_718	master_doc30.txt	0.2422	0.5686	0.0868	0.0815	-0.3317
rob.tory.good.bad	boot_719	master_doc30.txt	0.4301	0.4952	0.1259	0.0767	-0.1143
rob.tory.good.bad	boot_720	master_doc30.txt	0.4888	0.564	0.2146	0.1226	-0.16719999999999996
rob.tory.good.bad	boot_721	master_doc30.txt	0.5179	0.4142	0.2057	0.2074	0.10540000000000002
rob.tory.good.bad	boot_722	master_doc30.txt	0.5031	0.607	0.1046	0.0393	-0.1692
rob.tory.good.bad	boot_723	master_doc30.txt	0.4364	0.4428	0.1988	0.088	-0.11720000000000003
rob.tory.good.bad	boot_724	master_doc30.txt	0.5144	0.5177	0.269	0.1578	-0.1145000000000001
rob.tory.good.bad	boot_725	master_doc30.txt	0.3116	0.5838	0.1646	0.1632	-0.27359999999999995
rob.tory.good.bad	boot_726	master_doc30.txt	0.3609	0.4405	0.1317	0.1731	-0.03820000000000001
rob.tory.good.bad	boot_727	master_doc30.txt	0.4922	0.5489	0.1966	0.1609	-0.09240000000000004
rob.tory.good.bad	boot_728	master_doc30.txt	0.4669	0.6373	0.1423	0.1524	-0.16029999999999997
rob.tory.good.bad	boot_729	master_doc30.txt	0.4952	0.6145	0.2869	0.2474	-0.15880000000000005
rob.tory.good.bad	boot_730	master_doc30.txt	0.4033	0.4923	0.2141	0.1756	-0.12750000000000003
rob.tory.good.bad	boot_731	master_doc30.txt	0.3837	0.628	0.0992	0.262	-0.08150000000000002
rob.tory.good.bad	boot_732	master_doc30.txt	0.4186	0.5836	0.1601	0.1557	-0.16939999999999994
rob.tory.good.bad	boot_733	master_doc30.txt	0.4658	0.4281	0.2746	0.1314	-0.10550000000000001
rob.tory.good.bad	boot_734	master_doc30.txt	0.4441	0.5575	0.1884	0.1525	-0.14930000000000002
rob.tory.good.bad	boot_735	master_doc30.txt	0.4713	0.5709	0.2095	0.2239	-0.08519999999999994
rob.tory.good.bad	boot_736	master_doc30.txt	0.4132	0.3778	0.2142	0.1921	0.013299999999999979
rob.tory.good.bad	boot_737	master_doc30.txt	0.5306	0.4943	0.28	0.1785	-0.06520000000000009
rob.tory.good.bad	boot_738	master_doc30.txt	0.461	0.3378	0.2105	0.152	0.06470000000000004
rob.tory.good.bad	boot_739	master_doc30.txt	0.5199	0.4565	0.0938	0.0437	0.01330000000000002
rob.tory.good.bad	boot_740	master_doc30.txt	0.5133	0.4897	0.1747	0.1269	-0.024200000000000027
rob.tory.good.bad	boot_741	master_doc30.txt	0.373	0.3862	0.2309	0.1751	-0.06899999999999998
rob.tory.good.bad	boot_742	master_doc30.txt	0.427	0.6162	0.0431	0.0992	-0.1331
rob.tory.good.bad	boot_743	master_doc30.txt	0.4524	0.436	0.2665	0.1482	-0.10189999999999999
rob.tory.good.bad	boot_744	master_doc30.txt	0.502	0.308	0.2273	0.1411	0.1078
rob.tory.good.bad	boot_745	master_doc30.txt	0.3679	0.396	0.2791	0.1239	-0.18330000000000002
rob.tory.good.bad	boot_746	master_doc30.txt	0.4163	0.5242	0.2478	0.2403	-0.1154
rob.tory.good.bad	boot_747	master_doc30.txt	0.3733	0.5104	0.0696	0.0235	-0.18319999999999995
rob.tory.good.bad	boot_748	master_doc30.txt	0.3936	0.6127	0.2003	0.2374	-0.182
rob.tory.good.bad	boot_749	master_doc30.txt	0.4216	0.5779	0.1137	0.0642	-0.20580000000000004
